0 ,0  ,0  ,0  ,0   ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,7  ,10 ,-1 ,13 ,-1 ,7  ,7  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,10 ,-1 ,1  ,5  ,6  ,5  ,0  ,0  ,0  ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,1  ,0  ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,7  ,-1 ,5  ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,2  ,10 ,7  ,7  ,7  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,6  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,0  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,5  ,1  ,5  ,6  ,1  ,-1 ,2  ,2  ,0  ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,7  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,1  ,5  ,-1 ,-1 ,2  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,5  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,7  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,2  ,10 ,-1 ,6  ,1  ,1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,20 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,10 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,8  ,8  ,8  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,2  ,10 ,-1 ,-1 ,2  ,2  ,0  ,0  ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,5  ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,-1 ,-1 ,16 ,16 ,-1 ,0  ,0  ,-1 ,-1 ,0  ,0  ,0  ,0  ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,1  ,1  ,5  ,6  ,6  ,5  ,-1 ,-1 ,7  ,7  ,10 ,5  ,5  ,0  ,-1 ,1  ,6  ,1  ,1  ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,10 ,0  ,2  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,5  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,5  ,1  ,1  ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,6  ,6  ,5  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,16 ,16 ,16 ,1  ,1  ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,17 ,18 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,21 ,2  ,2  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,0  ,10 ,-1 ,-1 ,-1 ,0  ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,0  ,-1 ,-1 ,-1 ,6  ,6  ,5  ,-1 ,-1 ,10 ,2  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,-1 ,-1 ,10 ,7  ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,6  ,1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,5  ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,7  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,-1 ,-1 ,-1 ,-1 ,7  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,7  ,0  ,-1 ,-1 ,-1 ,-1 ,0  ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,-1 ,-1 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,5  ,-1 ,-1 ,-1 ,-1 ,1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,2  ,10 ,-1 ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0
0 ,0  ,0  ,2  ,-1  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,0  ,0  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,2  ,-1 ,-1 ,0
0 ,0  ,0  ,0  ,0   ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1  ,6  ,-1 ,-1 ,-1 ,-1 ,1  ,6  ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,10 ,7  ,10 ,0  ,-1 ,-1 ,0
